Date;Open;High;Low;Last Close;Chg.%;
"11/27/2015";"980.87";"980.87";"973.31";"977.58";"-0.41%";
"11/30/2015";"977.60";"977.78";"965.94";"974.40";"-0.33%";
"12/01/2015";"974.14";"977.56";"967.05";"969.08";"-0.55%";
"12/02/2015";"969.25";"972.21";"955.90";"959.39";"-1.00%";
"12/03/2015";"959.39";"960.51";"948.10";"951.27";"-0.85%";
"12/04/2015";"951.27";"956.09";"944.33";"950.48";"-0.08%";
"12/07/2015";"950.66";"957.73";"945.63";"945.99";"-0.47%";
"12/08/2015";"945.99";"946.24";"930.67";"930.67";"-1.62%";
"12/09/2015";"930.39";"937.26";"929.32";"931.41";"+0.08%";
"12/10/2015";"931.43";"933.37";"925.57";"931.45";"+0.00%";
"12/11/2015";"931.08";"936.44";"920.22";"922.71";"-0.94%";
"12/14/2015";"923.23";"931.89";"919.05";"919.73";"-0.32%";
"12/15/2015";"921.09";"930.26";"915.52";"928.99";"+1.01%";
"12/16/2015";"929.07";"935.98";"925.87";"930.13";"+0.12%";
"12/17/2015";"930.28";"940.56";"930.28";"931.85";"+0.18%";
"12/18/2015";"931.64";"933.17";"921.54";"926.71";"-0.55%";
"12/21/2015";"926.71";"930.66";"924.47";"928.41";"+0.18%";
"12/22/2015";"929.35";"931.80";"926.86";"929.83";"+0.15%";
"12/23/2015";"930.06";"945.80";"929.90";"945.49";"+1.68%";
"12/28/2015";"944.74";"953.58";"944.74";"950.21";"+0.50%";
"12/29/2015";"950.10";"955.74";"948.67";"955.74";"+0.58%";
"12/30/2015";"955.54";"958.95";"952.52";"956.33";"+0.06%";
"01/04/2016";"954.17";"954.17";"936.65";"938.23";"-1.89%";
"01/05/2016";"939.03";"946.07";"934.43";"941.07";"+0.30%";
"01/06/2016";"941.00";"944.96";"935.64";"936.17";"-0.52%";
"01/07/2016";"932.15";"932.15";"914.28";"916.09";"-2.14%";
"01/08/2016";"916.90";"932.24";"916.90";"924.04";"+0.87%";
"01/11/2016";"924.00";"926.79";"915.13";"918.64";"-0.58%";
"01/12/2016";"917.68";"923.78";"913.97";"919.62";"+0.11%";
"01/13/2016";"920.31";"924.60";"914.73";"914.73";"-0.53%";
"01/14/2016";"912.41";"913.61";"895.53";"898.62";"-1.76%";
"01/15/2016";"899.63";"905.16";"880.23";"881.12";"-1.95%";
"01/18/2016";"881.17";"888.59";"867.75";"867.85";"-1.51%";
"01/19/2016";"867.80";"883.71";"867.80";"873.98";"+0.71%";
"01/20/2016";"874.00";"874.00";"853.06";"855.92";"-2.07%";
"01/21/2016";"855.61";"862.74";"853.74";"859.87";"+0.46%";
"01/22/2016";"860.39";"886.77";"860.39";"886.77";"+3.13%";
"01/25/2016";"887.53";"895.97";"882.65";"883.85";"-0.33%";
"01/26/2016";"883.55";"894.57";"877.46";"892.81";"+1.01%";
"01/27/2016";"892.83";"902.92";"892.83";"902.56";"+1.09%";
"01/28/2016";"902.56";"912.72";"901.21";"909.43";"+0.76%";
"01/29/2016";"908.98";"922.87";"908.98";"921.07";"+1.28%";
"02/01/2016";"921.07";"926.33";"911.65";"914.71";"-0.69%";
"02/02/2016";"914.04";"916.77";"902.20";"902.20";"-1.37%";
"02/03/2016";"902.01";"903.18";"886.33";"886.72";"-1.72%";
"02/04/2016";"888.82";"902.44";"888.59";"897.48";"+1.21%";
"02/05/2016";"895.61";"906.48";"894.95";"904.79";"+0.81%";
"02/08/2016";"903.33";"905.11";"871.61";"872.53";"-3.57%";
"02/09/2016";"873.28";"877.81";"845.86";"852.97";"-2.24%";
"02/10/2016";"854.96";"872.09";"854.57";"863.74";"+1.26%";
"02/11/2016";"860.62";"861.10";"837.25";"847.23";"-1.91%";
"02/12/2016";"844.95";"857.35";"840.06";"845.92";"-0.15%";
"02/15/2016";"848.96";"876.17";"848.55";"875.81";"+3.53%";
"02/16/2016";"877.50";"879.39";"861.37";"861.37";"-1.65%";
"02/17/2016";"861.89";"880.37";"861.89";"877.55";"+1.88%";
"02/18/2016";"875.38";"887.18";"873.84";"878.51";"+0.11%";
"02/19/2016";"876.86";"877.51";"865.77";"871.22";"-0.83%";
"02/22/2016";"872.01";"887.39";"871.56";"886.64";"+1.77%";
"02/23/2016";"886.64";"887.06";"876.93";"879.15";"-0.84%";
"02/24/2016";"879.15";"879.55";"854.87";"855.43";"-2.70%";
"02/25/2016";"857.20";"869.77";"857.14";"865.67";"+1.20%";
"02/26/2016";"866.53";"875.02";"864.25";"865.37";"-0.03%";
"02/29/2016";"864.83";"865.62";"852.73";"857.61";"-0.90%";
"03/01/2016";"857.61";"871.89";"856.77";"871.89";"+1.67%";
"03/02/2016";"871.91";"882.58";"871.91";"879.32";"+0.85%";
"03/03/2016";"879.32";"883.06";"877.69";"883.06";"+0.43%";
"03/04/2016";"883.06";"889.78";"882.28";"889.69";"+0.75%";
"03/07/2016";"889.52";"890.00";"880.71";"888.01";"-0.19%";
"03/08/2016";"887.72";"893.55";"883.85";"892.56";"+0.51%";
"03/09/2016";"892.68";"893.19";"884.59";"886.71";"-0.66%";
"03/10/2016";"886.65";"900.89";"879.67";"896.15";"+1.06%";
"03/11/2016";"896.82";"907.56";"894.28";"907.56";"+1.27%";
"03/14/2016";"908.10";"916.97";"907.03";"913.94";"+0.70%";
"03/15/2016";"913.94";"914.02";"906.17";"909.99";"-0.43%";
"03/16/2016";"909.99";"913.59";"907.07";"910.20";"+0.02%";
"03/17/2016";"910.20";"915.38";"892.64";"898.32";"-1.31%";
"03/18/2016";"898.49";"915.29";"894.97";"914.85";"+1.84%";
"03/21/2016";"915.01";"918.63";"906.20";"908.44";"-0.70%";
"03/22/2016";"907.89";"909.55";"896.84";"901.14";"-0.80%";
"03/23/2016";"902.78";"906.21";"886.29";"890.47";"-1.18%";
"03/24/2016";"890.60";"890.60";"884.38";"888.93";"-0.17%";
"03/29/2016";"888.99";"894.00";"888.68";"893.17";"+0.48%";
"03/30/2016";"892.63";"903.34";"892.63";"900.82";"+0.86%";
"03/31/2016";"901.04";"902.38";"891.51";"899.91";"-0.10%";
"04/01/2016";"899.36";"900.85";"889.33";"892.92";"-0.78%";
"04/04/2016";"895.18";"898.26";"892.63";"896.85";"+0.44%";
"04/05/2016";"896.85";"896.85";"888.01";"889.53";"-0.82%";
"04/06/2016";"889.92";"894.19";"884.39";"884.39";"-0.58%";
"04/07/2016";"885.13";"888.80";"881.38";"884.30";"-0.01%";
"04/08/2016";"883.30";"899.33";"883.30";"899.33";"+1.70%";
"04/11/2016";"899.26";"899.90";"891.32";"893.56";"-0.64%";
"04/12/2016";"894.03";"895.42";"886.46";"887.01";"-0.73%";
"04/13/2016";"888.81";"897.29";"888.71";"895.62";"+0.97%";
"04/14/2016";"896.44";"896.92";"882.94";"895.62";"0.00%";
"04/15/2016";"895.21";"906.63";"892.03";"906.63";"+1.23%";
"04/18/2016";"906.63";"906.63";"896.67";"904.65";"-0.22%";
"04/19/2016";"904.60";"915.45";"904.60";"915.23";"+1.17%";
"04/20/2016";"915.65";"916.94";"906.23";"916.94";"+0.19%";
"04/21/2016";"918.41";"919.90";"911.73";"918.60";"+0.18%";
"04/22/2016";"918.54";"919.60";"911.92";"919.60";"+0.11%";
"04/25/2016";"918.77";"921.45";"905.99";"912.35";"-0.79%";
"04/26/2016";"912.35";"915.72";"908.15";"914.89";"+0.28%";
"04/27/2016";"914.84";"918.54";"911.08";"913.71";"-0.13%";
"04/28/2016";"913.76";"913.94";"905.68";"909.01";"-0.51%";
"04/29/2016";"909.01";"916.13";"908.14";"916.04";"+0.77%";
"05/02/2016";"915.81";"917.09";"909.34";"909.34";"-0.73%";
"05/03/2016";"909.46";"912.94";"894.12";"896.67";"-1.39%";
"05/04/2016";"895.34";"902.43";"882.96";"886.94";"-1.09%";
"05/05/2016";"886.46";"893.60";"883.55";"886.83";"-0.01%";
"05/06/2016";"886.83";"886.83";"866.29";"867.79";"-2.15%";
"05/09/2016";"867.63";"879.33";"863.46";"864.20";"-0.41%";
"05/10/2016";"864.66";"874.72";"864.66";"869.46";"+0.61%";
"05/11/2016";"870.68";"871.40";"864.16";"866.93";"-0.29%";
"05/12/2016";"864.40";"878.79";"863.75";"871.43";"+0.52%";
"05/13/2016";"871.80";"878.29";"869.19";"873.87";"+0.28%";
"05/16/2016";"873.94";"882.66";"872.05";"882.66";"+1.01%";
"05/17/2016";"879.56";"886.48";"869.31";"869.31";"-1.51%";
"05/18/2016";"870.37";"873.38";"864.72";"873.38";"+0.47%";
"05/19/2016";"873.83";"877.39";"870.09";"873.17";"-0.02%";
"05/20/2016";"873.17";"880.25";"871.60";"875.19";"+0.23%";
"05/23/2016";"875.37";"880.84";"870.99";"874.83";"-0.04%";
"05/24/2016";"874.99";"878.19";"872.94";"876.22";"+0.16%";
"05/25/2016";"876.90";"891.59";"876.90";"890.28";"+1.60%";
"05/26/2016";"890.37";"892.32";"884.81";"891.30";"+0.11%";
"05/27/2016";"893.81";"896.04";"887.24";"890.47";"-0.09%";
"05/30/2016";"890.49";"892.68";"887.47";"892.68";"+0.25%";
"05/31/2016";"892.17";"896.92";"891.38";"893.76";"+0.12%";
"06/01/2016";"893.98";"893.98";"884.19";"888.21";"-0.62%";
"06/02/2016";"887.19";"894.51";"885.75";"888.41";"+0.02%";
"06/03/2016";"888.78";"889.94";"879.51";"879.51";"-1.00%";
"06/06/2016";"880.04";"893.12";"879.51";"892.27";"+1.45%";
"06/07/2016";"892.10";"899.23";"891.38";"895.20";"+0.33%";
"06/08/2016";"895.21";"895.21";"870.04";"874.05";"-2.36%";
"06/09/2016";"874.32";"874.32";"861.76";"867.79";"-0.72%";
"06/10/2016";"867.76";"870.64";"833.92";"840.05";"-3.20%";
"06/13/2016";"839.46";"839.62";"815.20";"818.38";"-2.58%";
"06/14/2016";"818.53";"818.53";"806.64";"808.20";"-1.24%";
"06/15/2016";"809.72";"822.02";"809.72";"817.58";"+1.16%";
"06/16/2016";"817.87";"820.02";"807.37";"815.86";"-0.21%";
"06/17/2016";"817.48";"834.16";"817.28";"831.21";"+1.88%";
"06/20/2016";"831.50";"846.18";"831.50";"838.94";"+0.93%";
"06/21/2016";"838.94";"845.56";"834.13";"842.31";"+0.40%";
"06/22/2016";"842.48";"854.28";"842.48";"852.05";"+1.16%";
"06/23/2016";"848.74";"862.88";"848.04";"855.26";"+0.38%";
"06/24/2016";"854.84";"854.84";"770.45";"819.58";"-4.17%";
"06/27/2016";"819.70";"821.46";"786.22";"790.09";"-3.60%";
"06/28/2016";"790.37";"809.95";"789.63";"806.43";"+2.07%";
"06/29/2016";"806.45";"815.05";"804.24";"808.21";"+0.22%";
"06/30/2016";"808.40";"817.16";"808.07";"816.91";"+1.08%";
"07/01/2016";"819.75";"824.43";"815.39";"824.43";"+0.92%";
"07/04/2016";"824.71";"827.88";"819.12";"826.29";"+0.23%";
"07/07/2016";"826.80";"826.80";"813.94";"814.58";"-1.42%";
"07/08/2016";"816.19";"817.10";"810.06";"811.26";"-0.41%";
"07/11/2016";"813.56";"821.04";"811.83";"820.31";"+1.12%";
"07/12/2016";"818.66";"830.21";"817.95";"827.31";"+0.85%";
"07/13/2016";"828.61";"832.55";"821.87";"826.17";"-0.14%";
"07/14/2016";"826.81";"844.90";"825.93";"844.90";"+2.27%";
"07/15/2016";"846.58";"863.87";"844.21";"863.55";"+2.21%";
"07/18/2016";"863.35";"870.67";"861.32";"870.26";"+0.78%";
"07/19/2016";"870.33";"876.29";"866.89";"876.21";"+0.68%";
"07/20/2016";"876.21";"884.79";"874.10";"882.07";"+0.67%";
"07/21/2016";"882.88";"889.34";"882.61";"887.50";"+0.62%";
"07/22/2016";"887.46";"894.04";"883.41";"891.37";"+0.44%";
"07/25/2016";"891.01";"896.49";"889.56";"892.44";"+0.12%";
"07/26/2016";"892.36";"893.39";"886.06";"889.42";"-0.34%";
"07/27/2016";"889.30";"893.42";"886.43";"893.42";"+0.45%";
"07/28/2016";"894.63";"896.62";"882.83";"887.26";"-0.69%";
"07/29/2016";"887.62";"891.19";"881.54";"881.74";"-0.62%";
"08/01/2016";"881.78";"891.84";"878.08";"880.08";"-0.19%";
"08/02/2016";"880.85";"882.83";"870.43";"876.28";"-0.43%";
"08/03/2016";"875.99";"876.08";"852.34";"857.86";"-2.10%";
"08/04/2016";"857.59";"859.85";"852.29";"856.10";"-0.21%";
"08/05/2016";"857.39";"861.24";"848.32";"849.79";"-0.74%";
"08/08/2016";"851.83";"864.40";"851.83";"862.37";"+1.48%";
"08/09/2016";"862.23";"863.90";"852.75";"856.79";"-0.65%";
"08/10/2016";"857.65";"860.29";"855.02";"859.18";"+0.28%";
"08/11/2016";"859.16";"864.68";"858.04";"861.20";"+0.24%";
"08/12/2016";"861.55";"869.66";"860.50";"863.87";"+0.31%";
"08/15/2016";"864.11";"865.89";"860.45";"861.30";"-0.30%";
"08/16/2016";"861.58";"863.28";"854.73";"856.30";"-0.58%";
"08/17/2016";"856.36";"856.62";"848.17";"850.80";"-0.64%";
"08/18/2016";"850.95";"856.27";"846.90";"850.98";"+0.02%";
"08/19/2016";"851.26";"853.71";"845.37";"847.60";"-0.40%";
"08/22/2016";"847.58";"853.89";"842.77";"846.29";"-0.15%";
"08/23/2016";"846.38";"853.79";"845.02";"850.72";"+0.52%";
"08/24/2016";"859.34";"860.00";"850.58";"858.06";"+0.86%";
"08/25/2016";"858.13";"858.28";"850.72";"855.79";"-0.26%";
"08/26/2016";"856.20";"856.76";"851.07";"853.19";"-0.30%";
"08/29/2016";"852.66";"855.41";"850.88";"852.94";"-0.03%";
"08/30/2016";"852.94";"861.60";"852.66";"858.83";"+0.69%";
"08/31/2016";"859.26";"864.82";"857.18";"859.14";"+0.04%";
"09/01/2016";"859.14";"868.85";"859.14";"866.37";"+0.84%";
"09/02/2016";"866.31";"875.71";"866.31";"875.71";"+1.08%";
"09/05/2016";"875.42";"884.14";"875.23";"880.84";"+0.59%";
"09/06/2016";"881.14";"885.15";"880.41";"882.42";"+0.18%";
"09/07/2016";"881.85";"882.32";"877.90";"881.41";"-0.11%";
"09/08/2016";"881.03";"888.31";"879.82";"884.80";"+0.38%";
"09/09/2016";"884.41";"887.58";"879.48";"879.83";"-0.56%";
"09/12/2016";"879.45";"879.45";"865.36";"870.08";"-1.11%";
"09/13/2016";"870.09";"878.93";"868.29";"868.29";"-0.21%";
"09/15/2016";"867.47";"869.84";"863.23";"864.48";"-0.44%";
"09/16/2016";"864.67";"867.95";"858.98";"860.81";"-0.42%";
"09/19/2016";"861.32";"863.73";"859.43";"861.83";"+0.12%";
"09/20/2016";"862.93";"867.06";"861.72";"865.53";"+0.43%";
"09/21/2016";"865.55";"872.65";"863.76";"864.77";"-0.09%";
"09/22/2016";"864.70";"875.87";"864.61";"875.87";"+1.28%";
"09/23/2016";"875.30";"875.48";"870.54";"874.05";"-0.21%";
"09/26/2016";"873.95";"873.95";"864.23";"869.10";"-0.57%";
"09/27/2016";"870.28";"872.22";"863.34";"866.34";"-0.32%";
"09/29/2016";"866.49";"877.71";"866.49";"874.57";"+0.95%";
"09/30/2016";"874.57";"875.04";"860.00";"863.58";"-1.26%";
"10/03/2016";"863.31";"873.42";"863.04";"868.59";"+0.58%";
"10/04/2016";"868.19";"877.86";"868.19";"875.13";"+0.75%";
"10/05/2016";"874.81";"883.42";"872.88";"881.09";"+0.68%";
"10/06/2016";"882.52";"889.38";"882.52";"889.38";"+0.94%";
"10/07/2016";"889.38";"892.44";"885.52";"885.72";"-0.41%";
"10/10/2016";"885.78";"892.32";"884.61";"891.00";"+0.60%";
"10/11/2016";"890.96";"894.73";"888.42";"894.57";"+0.40%";
"10/12/2016";"894.32";"894.32";"886.96";"890.74";"-0.43%";
"10/13/2016";"891.03";"891.03";"884.24";"886.64";"-0.46%";
"10/14/2016";"886.77";"899.59";"884.34";"899.16";"+1.41%";
"10/17/2016";"899.02";"907.59";"895.65";"906.97";"+0.87%";
"10/18/2016";"906.97";"915.33";"905.78";"915.33";"+0.92%";
"10/19/2016";"915.33";"922.92";"914.15";"922.50";"+0.78%";
"10/20/2016";"922.52";"922.84";"915.47";"921.35";"-0.12%";
"10/21/2016";"921.09";"929.87";"919.30";"928.28";"+0.75%";
"10/24/2016";"928.28";"936.78";"926.09";"935.36";"+0.76%";
"10/25/2016";"934.50";"940.35";"934.05";"934.05";"-0.14%";
"10/26/2016";"933.01";"933.18";"918.93";"919.18";"-1.59%";
"10/27/2016";"919.32";"926.34";"919.07";"925.46";"+0.68%";
"10/31/2016";"925.64";"925.84";"918.30";"921.78";"-0.40%";
"11/01/2016";"921.31";"921.31";"908.80";"908.80";"-1.41%";
"11/02/2016";"908.04";"908.57";"897.86";"902.89";"-0.65%";
"11/03/2016";"902.33";"912.49";"895.90";"909.66";"+0.75%";
"11/04/2016";"910.12";"910.12";"887.59";"893.82";"-1.74%";
"11/07/2016";"893.89";"903.05";"893.89";"899.00";"+0.58%";
"11/08/2016";"899.23";"904.68";"894.81";"897.95";"-0.12%";
"11/09/2016";"898.05";"900.77";"878.51";"897.76";"-0.02%";
"11/10/2016";"897.78";"914.17";"897.78";"901.69";"+0.44%";
"11/11/2016";"902.09";"904.74";"893.22";"900.99";"-0.08%";
"11/14/2016";"902.97";"909.10";"899.62";"905.11";"+0.46%";
"11/15/2016";"905.11";"909.77";"903.77";"904.68";"-0.05%";
"11/16/2016";"904.68";"904.92";"886.06";"889.62";"-1.66%";
"11/18/2016";"892.05";"892.77";"880.62";"884.41";"-0.59%";
"11/21/2016";"884.51";"887.94";"882.08";"884.00";"-0.05%";
"11/22/2016";"883.80";"894.63";"883.59";"892.29";"+0.94%";
"11/23/2016";"892.46";"895.98";"888.18";"888.72";"-0.40%";
"11/24/2016";"889.89";"890.71";"882.69";"886.31";"-0.27%";
"11/25/2016";"886.51";"888.14";"881.30";"888.14";"+0.21%";
"11/28/2016";"888.30";"889.15";"880.25";"885.13";"-0.34%";
"11/29/2016";"885.11";"885.54";"876.78";"879.33";"-0.66%";
"11/30/2016";"880.08";"883.21";"877.23";"881.22";"+0.21%";
"12/01/2016";"880.86";"887.71";"880.10";"885.05";"+0.43%";
"12/02/2016";"884.66";"889.15";"883.24";"887.20";"+0.24%";
"12/05/2016";"886.61";"893.95";"884.30";"886.66";"-0.06%";
"12/06/2016";"886.89";"897.67";"886.62";"894.86";"+0.92%";
"12/07/2016";"895.07";"903.43";"892.18";"894.24";"-0.07%";
"12/08/2016";"890.31";"900.22";"890.31";"899.57";"+0.60%";
"12/09/2016";"899.59";"906.59";"899.48";"900.71";"+0.13%";
"12/12/2016";"900.71";"906.26";"899.54";"905.43";"+0.52%";
"12/13/2016";"905.36";"912.58";"905.36";"911.09";"+0.63%";
"12/14/2016";"910.86";"916.88";"902.19";"903.02";"-0.89%";
"12/15/2016";"903.16";"911.98";"902.28";"911.98";"+0.99%";
"12/16/2016";"911.19";"922.33";"907.95";"917.59";"+0.62%";
"12/19/2016";"917.55";"918.48";"912.46";"912.46";"-0.56%";
"12/20/2016";"912.89";"919.20";"912.89";"917.48";"+0.55%";
"12/21/2016";"917.79";"919.63";"915.03";"917.55";"+0.01%";
"12/22/2016";"917.50";"918.89";"913.32";"917.53";"-0.00%";
"12/23/2016";"916.98";"921.40";"916.29";"916.75";"-0.09%";
"12/27/2016";"917.37";"921.22";"916.88";"920.35";"+0.39%";
"12/28/2016";"920.35";"923.54";"918.36";"923.54";"+0.35%";
"12/29/2016";"923.56";"923.56";"917.50";"919.58";"-0.43%";
"12/30/2016";"919.58";"921.67";"917.08";"921.61";"+0.22%";
"01/02/2017";"921.63";"924.04";"918.62";"924.04";"+0.26%";
"01/03/2017";"924.10";"932.86";"923.90";"932.86";"+0.95%";
"01/04/2017";"932.89";"937.09";"930.89";"934.21";"+0.14%";
"01/05/2017";"932.57";"937.29";"929.81";"934.07";"-0.01%";
"01/06/2017";"933.74";"938.09";"933.08";"937.52";"+0.37%";
"01/09/2017";"933.08";"939.90";"932.95";"935.72";"-0.19%";
"01/10/2017";"936.00";"936.00";"925.10";"926.08";"-1.03%";
"01/11/2017";"926.12";"929.85";"923.79";"927.93";"+0.20%";
"01/12/2017";"927.67";"930.73";"926.05";"928.89";"+0.10%";
"01/13/2017";"928.87";"931.75";"928.36";"930.42";"+0.16%";
"01/16/2017";"930.42";"931.79";"926.21";"927.14";"-0.35%";
"01/17/2017";"927.42";"928.48";"923.27";"923.27";"-0.42%";
"01/18/2017";"923.66";"928.89";"920.62";"925.93";"+0.29%";
"01/19/2017";"925.99";"930.79";"924.18";"928.71";"+0.30%";
"01/20/2017";"928.55";"933.11";"927.25";"928.53";"-0.02%";
"01/23/2017";"929.33";"931.74";"926.47";"926.79";"-0.19%";
"01/24/2017";"926.81";"930.54";"924.86";"930.13";"+0.36%";
"01/25/2017";"938.16";"938.16";"938.16";"938.16";"+0.86%";
"01/27/2017";"938.08";"939.70";"936.03";"936.89";"-0.14%";
"01/30/2017";"937.06";"941.65";"930.82";"930.82";"-0.65%";
"01/31/2017";"930.69";"937.23";"930.03";"932.46";"+0.18%";
"02/01/2017";"932.46";"940.30";"932.46";"938.23";"+0.62%";
"02/02/2017";"938.56";"943.93";"938.56";"940.91";"+0.29%";
"02/03/2017";"941.50";"945.44";"940.54";"943.99";"+0.33%";
"02/06/2017";"944.12";"946.85";"942.06";"942.06";"-0.20%";
"02/07/2017";"943.30";"947.25";"942.67";"947.25";"+0.55%";
"02/08/2017";"947.25";"960.50";"946.46";"955.21";"+0.84%";
"02/09/2017";"955.21";"958.76";"953.46";"953.46";"-0.18%";
"02/10/2017";"955.87";"964.31";"955.02";"964.31";"+1.14%";
"02/13/2017";"964.48";"972.59";"961.33";"972.19";"+0.82%";
"02/14/2017";"972.19";"972.28";"963.83";"966.32";"-0.60%";
"02/15/2017";"966.55";"973.25";"966.55";"972.83";"+0.67%";
"02/16/2017";"972.61";"973.25";"966.62";"971.08";"-0.18%";
"02/17/2017";"971.14";"971.82";"966.87";"970.01";"-0.11%";
"02/20/2017";"970.38";"976.07";"970.38";"973.32";"+0.34%";
"02/21/2017";"973.44";"976.71";"971.64";"974.47";"+0.12%";
"02/22/2017";"974.67";"978.12";"970.32";"972.72";"-0.18%";
"02/23/2017";"972.74";"973.87";"966.47";"972.20";"-0.05%";
"02/24/2017";"971.98";"972.32";"957.96";"960.05";"-1.25%";
"02/27/2017";"959.96";"962.81";"957.25";"958.61";"-0.15%";
"02/28/2017";"958.61";"963.36";"953.48";"953.92";"-0.49%";
"03/01/2017";"954.04";"972.16";"954.04";"971.95";"+1.89%";
"03/02/2017";"972.17";"977.63";"969.77";"977.16";"+0.54%";
"03/03/2017";"977.16";"979.35";"970.25";"974.23";"-0.30%";
"03/06/2017";"973.55";"977.66";"972.09";"975.57";"+0.14%";
"03/07/2017";"975.54";"978.59";"971.45";"971.70";"-0.40%";
"03/08/2017";"972.11";"975.44";"969.62";"972.24";"+0.06%";
"03/09/2017";"972.24";"975.79";"970.38";"974.01";"+0.18%";
"03/10/2017";"974.35";"982.78";"972.31";"972.31";"-0.17%";
"03/13/2017";"972.20";"983.94";"972.20";"977.91";"+0.58%";
"03/14/2017";"977.91";"981.33";"976.98";"978.59";"+0.07%";
"03/15/2017";"978.65";"981.50";"976.05";"979.19";"+0.06%";
"03/16/2017";"979.31";"985.39";"979.31";"980.78";"+0.16%";
"03/17/2017";"980.89";"985.36";"979.46";"980.79";"+0.00%";
"03/20/2017";"980.85";"981.50";"974.74";"979.81";"-0.10%";
"03/21/2017";"980.26";"987.92";"980.26";"982.72";"+0.30%";
"03/22/2017";"982.70";"982.70";"972.66";"978.91";"-0.39%";
"03/23/2017";"979.23";"982.46";"975.35";"980.76";"+0.19%";
"03/24/2017";"980.74";"985.21";"979.78";"982.53";"+0.18%";
"03/27/2017";"983.25";"983.77";"976.93";"979.45";"-0.31%";
"03/28/2017";"979.46";"987.33";"978.73";"983.22";"+0.38%";
"03/29/2017";"983.29";"989.11";"981.46";"982.71";"-0.05%";
"03/30/2017";"982.58";"985.95";"981.98";"983.67";"+0.10%";
"03/31/2017";"983.34";"985.21";"980.23";"981.15";"-0.26%";
"04/03/2017";"981.34";"986.02";"980.66";"985.20";"+0.41%";
"04/04/2017";"985.57";"985.89";"979.38";"981.03";"-0.42%";
"04/05/2017";"981.46";"987.59";"980.78";"980.78";"-0.03%";
"04/06/2017";"981.03";"981.76";"974.58";"979.97";"-0.08%";
"04/07/2017";"979.99";"985.45";"978.40";"984.05";"+0.42%";
"04/10/2017";"984.05";"990.04";"983.91";"988.83";"+0.49%";
"04/11/2017";"989.24";"997.04";"989.24";"992.95";"+0.42%";
"04/12/2017";"992.56";"994.14";"983.05";"983.61";"-0.94%";
"04/13/2017";"983.60";"988.71";"973.06";"976.52";"-0.72%";
"04/18/2017";"976.69";"980.73";"968.06";"968.06";"-0.87%";
"04/19/2017";"967.37";"972.07";"965.84";"967.54";"-0.05%";
"04/20/2017";"967.79";"975.53";"966.58";"975.19";"+0.79%";
"04/21/2017";"975.14";"980.49";"974.92";"977.87";"+0.27%";
"04/24/2017";"977.91";"994.95";"977.55";"992.52";"+1.50%";
"04/25/2017";"992.79";"994.79";"987.66";"992.98";"+0.05%";
"04/26/2017";"993.08";"1000.56";"990.57";"998.74";"+0.58%";
"04/27/2017";"999.16";"1004.09";"997.79";"1002.12";"+0.34%";
"04/28/2017";"1002.12";"1009.10";"1000.99";"1007.87";"+0.57%";
"05/02/2017";"1008.18";"1010.66";"1000.75";"1001.98";"-0.58%";
"05/03/2017";"1002.60";"1003.41";"996.04";"996.29";"-0.57%";
"05/04/2017";"996.29";"1005.08";"996.22";"1001.75";"+0.55%";
"05/05/2017";"1001.87";"1005.94";"991.33";"1005.94";"+0.42%";
"05/09/2017";"1006.66";"1013.23";"1001.39";"1010.96";"+0.50%";
"05/10/2017";"1011.01";"1015.00";"1008.34";"1010.02";"-0.09%";
"05/11/2017";"1009.65";"1017.44";"1009.65";"1012.81";"+0.28%";
"05/12/2017";"1012.57";"1018.36";"1012.43";"1017.96";"+0.51%";
"05/15/2017";"1017.39";"1020.75";"1016.52";"1020.51";"+0.25%";
"05/16/2017";"1021.02";"1027.77";"1018.87";"1027.12";"+0.65%";
"05/17/2017";"1027.17";"1027.49";"1020.10";"1020.64";"-0.63%";
"05/18/2017";"1020.53";"1020.60";"1005.92";"1011.71";"-0.87%";
"05/19/2017";"1011.73";"1020.38";"1008.11";"1020.13";"+0.83%";
"05/22/2017";"1018.70";"1022.67";"1014.53";"1016.96";"-0.31%";
"05/23/2017";"1016.96";"1016.96";"1007.03";"1007.91";"-0.89%";
"05/24/2017";"1007.46";"1011.97";"1004.62";"1010.73";"+0.28%";
"05/25/2017";"1010.79";"1014.82";"1008.51";"1009.97";"-0.08%";
"05/26/2017";"1010.22";"1016.24";"1008.26";"1016.24";"+0.62%";
"05/29/2017";"1016.08";"1017.78";"1009.69";"1012.90";"-0.33%";
"05/30/2017";"1012.57";"1012.74";"1003.89";"1006.15";"-0.67%";
"05/31/2017";"1006.15";"1007.76";"1001.32";"1002.38";"-0.37%";
"06/01/2017";"1002.32";"1006.80";"1001.11";"1006.08";"+0.37%";
"06/02/2017";"1006.01";"1011.46";"1005.46";"1005.81";"-0.03%";
"06/05/2017";"1006.00";"1009.99";"1005.33";"1007.91";"+0.21%";
"06/06/2017";"1007.98";"1008.48";"1003.33";"1005.96";"-0.19%";
"06/07/2017";"1005.98";"1009.97";"1003.53";"1005.62";"-0.03%";
"06/08/2017";"1005.62";"1011.40";"1003.74";"1006.22";"+0.06%";
"06/09/2017";"1006.22";"1011.93";"1004.58";"1008.16";"+0.19%";
"06/12/2017";"1008.20";"1009.34";"1003.97";"1004.46";"-0.37%";
